,accommodates,price
10789,2,128.0
10790,2,84.0
10791,2,150.0
10792,2,90.0
10793,4,149.0
10794,3,60.0
10795,2,200.0
10796,6,225.0
10797,7,190.0
10798,2,150.0
10799,2,120.0
10800,4,300.0
10801,2,165.0
10802,4,110.0
10803,2,121.0
10804,2,80.0
10805,2,95.0
10806,5,295.0
10807,4,190.0
10808,4,125.0
10809,2,99.0
10810,2,73.0
10811,3,112.0
10812,2,100.0
10813,4,94.0
10814,2,80.0
10815,2,98.0
10816,2,102.0
10817,2,79.0
10818,4,250.0
10819,4,280.0
10820,3,67.0
10821,2,130.0
10822,4,175.0
10823,3,180.0
10824,2,189.0
10825,3,95.0
10826,2,100.0
10827,4,121.0
10828,2,90.0
10829,2,345.0
10830,2,125.0
10831,2,100.0
10832,2,55.0
10833,4,300.0
10834,2,93.0
10835,4,200.0
10836,2,90.0
10837,2,67.0
10838,4,99.0
10839,4,90.0
10840,3,60.0
10841,2,90.0
10842,2,94.0
10843,2,100.0
10844,2,160.0
10845,2,79.0
10846,2,75.0
10847,2,99.0
10848,4,225.0
10849,4,125.0
10850,2,145.0
10851,2,85.0
10852,2,60.0
10853,2,120.0
10854,3,100.0
10855,4,108.0
10856,2,90.0
10857,2,250.0
10858,2,75.0
10859,2,124.0
10860,2,115.0
10861,4,120.0
10862,2,149.0
10863,3,58.0
10864,2,149.0
10865,4,200.0
10866,2,200.0
10867,4,180.0
10868,2,128.0
10869,4,260.0
10870,4,345.0
10871,2,110.0
10872,2,150.0
10873,5,125.0
10874,4,270.0
10875,4,150.0
10876,3,70.0
10877,2,100.0
10878,4,170.0
10879,2,90.0
10880,2,70.0
10881,4,250.0
10882,2,150.0
10883,2,159.0
10884,2,80.0
10885,5,130.0
10886,4,600.0
10887,2,100.0
10888,2,160.0
10889,2,280.0
10890,2,140.0
10891,4,250.0
10892,3,100.0
10893,2,79.0
10894,4,170.0
10895,2,148.0
10896,4,145.0
10897,4,275.0
10898,2,87.0
10899,4,102.0
10900,4,175.0
10901,2,79.0
10902,3,85.0
10903,2,58.0
10904,2,140.0
10905,2,125.0
10906,4,250.0
10907,2,80.0
10908,2,180.0
10909,2,65.0
10910,4,100.0
10911,2,99.0
10912,4,128.0
10913,2,200.0
10914,6,200.0
10915,2,125.0
10916,2,94.0
10917,2,140.0
10918,2,100.0
10919,2,120.0
10920,2,135.0
10921,2,100.0
10922,3,149.0
10923,2,79.0
10924,2,399.0
10925,2,43.0
10926,4,200.0
10927,2,90.0
10928,8,195.0
10929,2,140.0
10930,4,200.0
10931,2,90.0
10932,2,100.0
10933,2,180.0
10934,5,250.0
10935,2,55.0
10936,2,70.0
10937,2,99.0
10938,4,249.0
10939,4,230.0
10940,4,150.0
10941,2,100.0
10942,4,250.0
10943,4,199.0
10944,2,139.0
10945,5,280.0
10946,2,100.0
10947,2,100.0
10948,2,127.0
10949,4,250.0
10950,1,90.0
10951,4,150.0
10952,4,175.0
10953,4,175.0
10954,3,80.0
10955,4,355.0
10956,2,130.0
10957,4,150.0
10958,4,300.0
10959,2,200.0
10960,5,180.0
10961,2,100.0
10962,2,130.0
10963,4,180.0
10964,2,70.0
10965,2,79.0
10966,4,180.0
10967,4,199.0
10968,2,130.0
10969,3,130.0
10970,1,23.0
10971,3,150.0
10972,4,259.0
10973,4,97.0
10974,2,155.0
10975,2,116.0
10976,2,60.0
10977,2,115.0
10978,3,110.0
10979,2,140.0
10980,2,100.0
10981,3,180.0
10982,2,95.0
10983,2,84.0
10984,4,120.0
10985,3,75.0
10986,2,175.0
10987,3,152.0
10988,2,120.0
10989,2,87.0
10990,4,73.0
10991,2,105.0
10992,2,145.0
10993,4,210.0
10994,2,148.0
10995,2,89.0
10996,4,150.0
10997,2,75.0
10998,2,70.0
10999,2,120.0
11000,4,100.0
11001,4,225.0
11002,4,120.0
11003,4,395.0
11004,1,50.0
11005,2,117.0
11006,4,199.0
11007,2,145.0
11008,4,100.0
11009,2,120.0
11010,2,300.0
11011,2,55.0
11012,2,55.0
11013,4,234.0
11014,3,162.0
11015,2,75.0
11016,2,120.0
11017,3,120.0
11018,4,130.0
11019,2,175.0
11020,2,105.0
11021,2,68.0
11022,2,82.0
11023,2,110.0
11024,2,115.0
11025,4,190.0
11026,2,200.0
11027,2,65.0
11028,2,90.0
11029,2,100.0
11030,2,150.0
11031,2,100.0
11032,2,100.0
11033,4,140.0
11034,4,229.0
11035,2,75.0
11036,4,179.0
11037,2,150.0
11038,4,149.0
11039,3,95.0
11040,2,120.0
11041,2,85.0
11042,5,200.0
11043,2,130.0
11044,4,120.0
11045,4,249.0
11046,2,100.0
11047,2,100.0
11048,2,75.0
11049,2,119.0
11050,2,158.0
11051,1,42.0
11052,2,79.0
11053,2,120.0
11054,2,99.0
11055,4,120.0
11056,2,125.0
11057,3,175.0
11058,2,190.0
11059,4,150.0
11060,2,95.0
11061,4,80.0
11062,4,615.0
11063,4,120.0
11064,4,200.0
11065,4,130.0
11066,4,124.0
11067,2,85.0
11068,2,128.0
11069,2,100.0
11070,2,75.0
11071,2,125.0
11072,3,125.0
11073,2,95.0
11074,3,85.0
11075,2,200.0
11076,4,110.0
11077,6,600.0
11078,2,60.0
11079,2,105.0
11080,2,136.0
11081,2,100.0
11082,4,220.0
11083,2,80.0
11084,2,135.0
11085,2,120.0
11086,4,385.0
11087,2,100.0
11088,2,60.0
11089,4,130.0
11090,2,195.0
11091,4,72.0
11092,2,85.0
11093,2,105.0
11094,2,119.0
11095,4,87.0
11096,2,80.0
11097,4,57.0
11098,2,139.0
11099,2,72.0
11100,2,65.0
11101,2,157.0
11102,2,75.0
11103,4,120.0
11104,2,115.0
11105,4,120.0
11106,2,149.0
11107,3,199.0
11108,3,85.0
11109,3,89.0
11110,2,99.0
11111,4,240.0
11112,2,150.0
11113,2,100.0
11114,4,130.0
11115,2,69.0
11116,2,105.0
11117,2,75.0
11118,4,200.0
11119,2,119.0
11120,2,110.0
11121,4,79.0
11122,2,120.0
11123,2,120.0
11124,3,110.0
11125,3,275.0
11126,2,95.0
11127,4,220.0
11128,2,130.0
11129,2,
11130,2,160.0
11131,4,175.0
11132,2,57.0
11133,2,115.0
11134,4,200.0
11135,3,95.0
11136,4,120.0
11137,3,117.0
11138,4,170.0
11139,2,109.0
11140,2,160.0
11141,2,99.0
11142,2,105.0
11143,2,150.0
11144,4,110.0
11145,4,131.0
11146,4,250.0
11147,4,300.0
11148,2,125.0
11149,2,180.0
11150,1,51.0
11151,2,125.0
11152,2,75.0
11153,2,120.0
11154,3,185.0
11155,2,51.0
11156,2,129.0
11157,2,250.0
11158,4,168.0
11159,4,200.0
11160,2,155.0
11161,4,380.0
11162,2,87.0
11163,2,180.0
11164,10,142.0
11165,5,129.0
11166,2,75.0
11167,4,150.0
11168,2,91.0
11169,3,180.0
11170,4,158.0
11171,4,89.0
11172,4,360.0
11173,2,88.0
11174,2,143.0
11175,2,150.0
11176,2,80.0
11177,2,145.0
11178,4,175.0
11179,4,179.0
11180,2,130.0
11181,2,80.0
11182,4,120.0
11183,2,107.0
11184,2,79.0
11185,2,212.0
11186,4,189.0
11187,2,65.0
11188,2,120.0
11189,3,225.0
11190,4,210.0
11191,2,84.0
11192,4,200.0
11193,2,98.0
11194,2,120.0
11195,4,185.0
11196,4,350.0
11197,4,185.0
11198,4,200.0
11199,4,160.0
11200,2,120.0
11201,2,135.0
11202,2,91.0
11203,1,37.0
11204,2,140.0
11205,2,83.0
11206,4,220.0
11207,3,150.0
11208,2,99.0
11209,1,79.0
11210,2,195.0
11211,3,105.0
11212,2,165.0
11213,4,320.0
11214,2,75.0
11215,3,119.0
11216,2,149.0
11217,4,149.0
11218,4,90.0
11219,2,160.0
11220,2,289.0
11221,4,160.0
11222,1,80.0
11223,2,130.0
11224,2,79.0
11225,4,159.0
11226,2,75.0
11227,4,425.0
11228,2,179.0
11229,2,100.0
11230,8,
11231,2,80.0
11232,2,95.0
11233,3,100.0
11234,4,110.0
11235,2,203.0
11236,2,175.0
11237,2,80.0
11238,2,85.0
11239,2,70.0
11240,4,149.0
11241,4,185.0
11242,2,95.0
11243,2,90.0
11244,4,95.0
11245,4,295.0
11246,2,130.0
11247,2,139.0
11248,2,190.0
11249,2,130.0
11250,2,165.0
11251,2,100.0
11252,4,300.0
11253,2,190.0
11254,2,75.0
11255,2,65.0
11256,2,100.0
11257,2,160.0
11258,5,188.0
11259,3,90.0
11260,2,129.0
11261,3,159.0
11262,3,95.0
11263,5,199.0
11264,2,120.0
11265,5,200.0
11266,2,161.0
11267,4,144.0
11268,4,375.0
11269,2,175.0
11270,2,79.0
11271,2,200.0
11272,2,189.0
11273,2,89.0
11274,2,185.0
11275,2,149.0
11276,4,185.0
11277,2,200.0
11278,2,150.0
11279,4,220.0
11280,4,120.0
11281,2,77.0
11282,4,159.0
11283,4,149.0
11284,4,200.0
11285,2,96.0
11286,2,108.0
11287,2,60.0
11288,2,150.0
11289,2,135.0
11290,2,90.0
11291,2,95.0
11292,2,130.0
11293,4,205.0
11294,4,160.0
11295,3,130.0
11296,4,160.0
11297,4,159.0
11298,4,280.0
11299,3,140.0
11300,2,120.0
11301,2,91.0
11302,2,89.0
11303,4,250.0
11304,2,140.0
11305,4,225.0
11306,4,120.0
11307,4,175.0
11308,2,96.0
11309,2,125.0
11310,2,159.0
11311,2,100.0
11312,4,280.0
11313,1,56.0
11314,2,75.0
11315,4,200.0
11316,2,190.0
11317,3,110.0
11318,4,120.0
11319,2,155.0
11320,2,110.0
11321,2,199.0
11322,2,149.0
11323,2,89.0
11324,4,110.0
11325,4,140.0
11326,4,149.0
11327,2,95.0
11328,2,110.0
11329,4,84.0
11330,5,225.0
11331,2,189.0
11332,2,85.0
11333,2,90.0
11334,2,60.0
11335,4,175.0
11336,4,140.0
11337,4,225.0
11338,2,250.0
11339,2,100.0
11340,2,129.0
11341,2,139.0
11342,2,100.0
11343,2,130.0
11344,2,100.0
11345,3,90.0
11346,2,145.0
11347,4,119.0
11348,3,165.0
11349,2,70.0
11350,4,149.0
11351,2,100.0
11352,2,79.0
11353,4,150.0
11354,3,74.0
11355,4,900.0
11356,2,74.0
11357,2,50.0
11358,4,161.0
11359,4,200.0
11360,2,119.0
11361,2,90.0
11362,4,240.0
11363,2,120.0
11364,2,110.0
11365,4,150.0
11366,4,101.0
11367,4,395.0
11368,5,320.0
11369,4,120.0
11370,2,88.0
11371,2,40.0
11372,2,159.0
11373,2,90.0
11374,2,40.0
11375,4,245.0
11376,2,160.0
11377,2,80.0
11378,2,90.0
11379,2,94.0
11380,2,80.0
11381,4,140.0
11382,4,230.0
11383,2,170.0
11384,6,500.0
11385,2,109.0
11386,2,101.0
11387,2,125.0
11388,2,200.0
11389,4,250.0
11390,2,109.0
11391,2,125.0
11392,2,175.0
11393,2,115.0
11394,4,140.0
11395,4,138.0
11396,4,165.0
11397,4,120.0
11398,2,79.0
11399,4,161.0
11400,2,150.0
11401,2,149.0
11402,2,150.0
11403,4,119.0
11404,2,160.0
11405,3,160.0
11406,4,225.0
11407,4,139.0
11408,3,175.0
11409,4,250.0
11410,2,125.0
11411,4,240.0
11412,4,200.0
11413,4,200.0
11414,2,60.0
11415,2,300.0
11416,2,129.0
11417,2,180.0
11418,4,120.0
11419,4,190.0
11420,4,90.0
11421,1,48.0
11422,4,420.0
11423,3,95.0
11424,4,240.0
11425,2,150.0
11426,2,85.0
11427,4,275.0
11428,3,125.0
11429,2,161.0
11430,2,168.0
11431,5,375.0
11432,2,120.0
11433,4,110.0
11434,4,109.0
11435,2,170.0
11436,2,165.0
11437,2,89.0
11438,4,250.0
11439,2,145.0
11440,2,150.0
11441,2,165.0
11442,2,120.0
11443,3,195.0
11444,3,300.0
11445,2,115.0
11446,2,150.0
11447,4,175.0
11448,2,134.0
11449,2,130.0
11450,4,160.0
11451,2,90.0
11452,4,85.0
11453,2,130.0
11454,2,150.0
11455,4,155.0
11456,4,63.0
11457,2,125.0
11458,4,275.0
11459,2,75.0
11460,2,275.0
11461,3,129.0
11462,2,104.0
11463,3,95.0
11464,2,167.0
11465,4,141.0
11466,1,71.0
11467,2,150.0
11468,4,120.0
11469,3,120.0
11470,2,88.0
11471,4,335.0
11472,4,175.0
11473,2,120.0
11474,2,68.0
11475,2,72.0
11476,2,130.0
11477,3,72.0
11478,2,250.0
11479,4,186.0
11480,2,199.0
11481,2,69.0
11482,2,60.0
11483,2,125.0
11484,3,150.0
11485,5,107.0
11486,2,120.0
11487,4,155.0
11488,2,85.0
11489,4,226.0
11490,4,125.0
11491,2,79.0
11492,2,120.0
11493,2,120.0
11494,2,65.0
11495,4,200.0
11496,4,199.0
11497,2,61.0
11498,4,150.0
11499,2,130.0
11500,2,85.0
11501,4,376.0
11502,2,150.0
11503,4,150.0
11504,4,200.0
11505,2,175.0
11506,2,109.0
11507,3,100.0
11508,2,142.0
11509,1,70.0
11510,4,149.0
11511,3,135.0
11512,4,90.0
11513,4,200.0
11514,2,110.0
11515,4,300.0
11516,4,230.0
11517,2,130.0
11518,4,149.0
11519,4,180.0
11520,2,128.0
11521,3,85.0
11522,4,180.0
11523,4,350.0
11524,3,126.0
11525,2,165.0
11526,3,100.0
11527,4,199.0
11528,2,149.0
11529,2,200.0
11530,2,60.0
11531,2,194.0
11532,1,130.0
11533,2,90.0
11534,4,90.0
11535,5,185.0
11536,8,300.0
11537,2,98.0
11538,4,65.0
11539,4,100.0
11540,2,199.0
11541,4,210.0
11542,4,200.0
11543,2,180.0
11544,1,60.0
11545,2,120.0
11546,4,375.0
11547,2,130.0
11548,4,220.0
11549,2,100.0
11550,2,80.0
11551,2,99.0
11552,2,210.0
11553,1,75.0
11554,2,58.0
11555,2,80.0
11556,4,155.0
11557,2,80.0
11558,4,400.0
11559,2,60.0
11560,4,220.0
11561,4,150.0
11562,4,200.0
11563,2,50.0
11564,3,170.0
11565,2,145.0
11566,2,110.0
11567,2,150.0
11568,4,100.0
11569,2,200.0
11570,2,100.0
11571,4,314.0
11572,2,120.0
11573,5,90.0
11574,2,101.0
11575,4,149.0
11576,4,270.0
11577,2,170.0
11578,2,146.0
11579,2,120.0
11580,3,175.0
11581,6,220.0
11582,4,218.0
11583,2,95.0
11584,2,150.0
11585,5,140.0
11586,4,239.0
11587,2,60.0
11588,2,145.0
11589,3,200.0
11590,4,120.0
11591,2,125.0
11592,2,120.0
11593,2,120.0
11594,4,215.0
11595,4,112.0
11596,4,63.0
11597,2,135.0
11598,4,120.0
11599,2,165.0
11600,4,140.0
11601,4,175.0
11602,2,60.0
11603,2,230.0
11604,3,150.0
11605,4,178.0
11606,4,330.0
11607,2,169.0
11608,4,450.0
11609,2,80.0
11610,2,99.0
11611,3,137.0
11612,2,117.0
11613,4,125.0
11614,1,24.0
11615,4,173.0
11616,2,135.0
11617,2,120.0
11618,4,172.0
11619,2,87.0
11620,2,129.0
11621,4,140.0
11622,2,118.0
11623,12,550.0
11624,7,215.0
11625,4,150.0
11626,2,150.0
11627,2,70.0
11628,4,140.0
11629,4,225.0
11630,2,140.0
11631,2,149.0
11632,2,113.0
11633,4,165.0
11634,6,350.0
11635,2,80.0
11636,2,124.0
11637,2,300.0
11638,4,196.0
11639,2,120.0
11640,2,130.0
11641,2,90.0
11642,2,158.0
11643,2,90.0
11644,2,100.0
11645,4,230.0
11646,2,120.0
11647,2,250.0
11648,2,82.0
11649,2,100.0
11650,2,100.0
11651,2,124.0
11652,2,45.0
11653,2,73.0
11654,4,285.0
11655,4,180.0
11656,2,70.0
11657,4,210.0
11658,3,165.0
11659,7,298.0
11660,3,82.0
11661,4,71.0
11662,2,92.0
11663,4,160.0
11664,4,400.0
11665,2,169.0
11666,2,129.0
11667,2,113.0
11668,4,400.0
11669,2,100.0
11670,2,112.0
11671,2,50.0
11672,2,118.0
11673,1,50.0
11674,4,140.0
11675,2,100.0
11676,2,77.0
11677,2,249.0
11678,2,195.0
11679,4,180.0
11680,2,150.0
11681,4,75.0
11682,2,125.0
11683,2,156.0
11684,2,130.0
11685,4,90.0
11686,4,141.0
11687,1,56.0
11688,3,160.0
11689,4,105.0
11690,2,170.0
11691,2,225.0
11692,2,75.0
11693,2,136.0
11694,2,100.0
11695,2,125.0
11696,4,184.0
11697,2,80.0
11698,2,110.0
11699,2,160.0
11700,2,150.0
11701,2,150.0
11702,4,249.0
11703,2,133.0
11704,3,209.0
11705,2,45.0
11706,4,199.0
11707,2,100.0
11708,2,100.0
11709,4,175.0
11710,2,110.0
11711,2,100.0
11712,2,70.0
11713,4,200.0
11714,4,300.0
11715,3,125.0
11716,4,175.0
11717,2,150.0
11718,4,110.0
11719,4,350.0
11720,2,129.0
11721,2,80.0
11722,2,149.0
11723,2,135.0
11724,2,175.0
11725,2,50.0
11726,2,75.0
11727,2,120.0
11728,4,160.0
11729,3,119.0
11730,3,63.0
11731,2,150.0
11732,4,130.0
11733,2,120.0
11734,7,70.0
11735,2,119.0
11736,4,175.0
11737,4,175.0
11738,4,199.0
11739,4,175.0
11740,2,88.0
11741,4,110.0
11742,2,120.0
11743,4,149.0
11744,5,119.0
11745,2,110.0
11746,4,150.0
11747,2,120.0
11748,3,125.0
11749,14,350.0
11750,4,175.0
11751,2,125.0
11752,2,65.0
11753,4,140.0
11754,2,90.0
11755,2,79.0
11756,2,135.0
11757,4,75.0
11758,4,150.0
11759,2,108.0
11760,2,140.0
11761,3,130.0
11762,4,195.0
11763,2,139.0
11764,4,176.0
11765,5,250.0
11766,4,80.0
11767,2,150.0
11768,2,100.0
11769,2,120.0
11770,4,199.0
11771,2,70.0
11772,2,180.0
11773,2,350.0
11774,1,70.0
11775,2,95.0
11776,5,600.0
11777,2,99.0
11778,3,135.0
11779,3,180.0
11780,2,190.0
11781,2,69.0
11782,1,84.0
11783,2,80.0
11784,2,99.0
11785,4,165.0
11786,4,143.0
11787,1,40.0
11788,1,100.0
11789,4,275.0
11790,3,100.0
11791,4,250.0
11792,2,135.0
11793,2,120.0
11794,4,110.0
11795,2,129.0
11796,2,75.0
11797,4,90.0
11798,4,205.0
11799,3,50.0
11800,4,200.0
11801,2,65.0
11802,8,185.0
11803,4,200.0
11804,4,105.0
11805,2,100.0
11806,2,85.0
11807,2,140.0
11808,4,250.0
11809,4,195.0
11810,2,160.0
11811,2,61.0
11812,3,180.0
11813,4,210.0
11814,2,175.0
11815,2,90.0
11816,2,130.0
11817,2,145.0
11818,4,380.0
11819,2,120.0
11820,2,65.0
11821,4,150.0
11822,4,260.0
11823,2,89.0
11824,4,180.0
11825,4,200.0
11826,2,110.0
11827,2,100.0
11828,2,157.0
11829,4,135.0
11830,1,100.0
11831,11,300.0
11832,4,172.0
11833,16,80.0
11834,2,120.0
11835,4,175.0
11836,2,90.0
11837,4,280.0
11838,4,225.0
11839,4,175.0
11840,4,275.0
11841,2,62.0
11842,2,160.0
11843,4,158.0
11844,2,200.0
11845,4,150.0
11846,4,124.0
11847,1,50.0
11848,3,235.0
11849,2,71.0
11850,4,175.0
11851,2,99.0
11852,2,95.0
11853,2,77.0
11854,3,150.0
11855,4,120.0
11856,2,95.0
11857,2,
11858,2,70.0
11859,2,100.0
11860,4,250.0
11861,2,159.0
11862,2,145.0
11863,2,99.0
11864,2,150.0
11865,2,123.0
11866,2,70.0
11867,3,77.0
11868,4,420.0
11869,5,279.0
11870,4,160.0
11871,2,120.0
11872,4,190.0
11873,2,115.0
11874,2,150.0
11875,2,130.0
11876,2,65.0
11877,2,110.0
11878,4,
11879,4,150.0
11880,4,150.0
11881,4,240.0
11882,2,165.0
11883,4,107.0
11884,4,475.0
11885,2,150.0
11886,5,200.0
11887,4,195.0
11888,2,75.0
11889,2,120.0
11890,4,140.0
11891,2,100.0
11892,2,115.0
11893,2,65.0
11894,4,245.0
11895,5,175.0
11896,2,82.0
11897,2,122.0
11898,2,150.0
11899,4,181.0
11900,2,105.0
11901,3,170.0
11902,2,135.0
11903,2,165.0
11904,5,400.0
11905,2,90.0
11906,2,79.0
11907,4,125.0
11908,2,115.0
11909,2,84.0
11910,2,100.0
11911,2,100.0
11912,2,80.0
11913,2,125.0
11914,2,110.0
11915,4,238.0
11916,4,220.0
11917,2,95.0
11918,4,150.0
11919,4,216.0
11920,2,125.0
11921,2,300.0
11922,2,125.0
11923,2,90.0
11924,2,140.0
11925,4,177.0
11926,2,110.0
11927,3,120.0
11928,4,130.0
11929,4,195.0
11930,4,160.0
11931,2,138.0
11932,2,79.0
11933,4,115.0
11934,4,269.0
11935,4,325.0
11936,3,130.0
11937,4,150.0
11938,4,175.0
11939,2,55.0
11940,2,110.0
11941,2,180.0
11942,2,210.0
11943,2,120.0
11944,2,75.0
11945,2,95.0
11946,2,50.0
11947,4,300.0
11948,3,175.0
11949,2,130.0
11950,2,125.0
11951,2,200.0
11952,3,40.0
11953,2,125.0
11954,3,700.0
11955,2,79.0
11956,2,125.0
11957,2,110.0
11958,2,175.0
11959,3,145.0
11960,6,350.0
11961,2,79.0
11962,2,115.0
11963,2,200.0
11964,3,120.0
11965,4,115.0
11966,2,139.0
11967,2,138.0
11968,2,80.0
11969,2,125.0
11970,4,169.0
11971,2,99.0
11972,2,93.0
11973,2,150.0
11974,2,85.0
11975,2,55.0
11976,2,48.0
11977,2,74.0
11978,3,139.0
11979,4,200.0
11980,2,105.0
11981,4,200.0
11982,4,198.0
11983,4,200.0
11984,1,100.0
11985,4,160.0
11986,2,120.0
11987,3,130.0
11988,4,215.0
11989,2,120.0
11990,2,129.0
11991,4,160.0
11992,6,275.0
11993,2,95.0
11994,4,120.0
11995,4,100.0
11996,2,175.0
11997,4,400.0
11998,2,140.0
11999,2,71.0
12000,2,79.0
12001,3,150.0
12002,2,110.0
12003,3,269.0
12004,3,159.0
12005,2,140.0
12006,4,150.0
12007,2,64.0
12008,4,250.0
12009,4,500.0
12010,3,199.0
12011,2,110.0
12012,2,140.0
12013,2,125.0
12014,3,175.0
12015,4,250.0
12016,2,179.0
12017,1,100.0
12018,4,275.0
12019,4,124.0
12020,2,175.0
12021,2,150.0
12022,2,160.0
12023,3,135.0
12024,2,82.0
12025,2,90.0
12026,2,150.0
12027,3,140.0
12028,2,139.0
12029,4,147.0
12030,2,250.0
12031,2,109.0
12032,2,79.0
12033,2,100.0
12034,4,140.0
12035,4,275.0
12036,2,119.0
12037,2,79.0
12038,4,199.0
12039,4,125.0
12040,2,289.0
12041,1,49.0
12042,2,110.0
12043,2,75.0
12044,4,145.0
12045,2,150.0
12046,2,125.0
12047,4,210.0
12048,2,120.0
12049,2,120.0
12050,4,159.0
12051,3,190.0
12052,3,165.0
12053,6,149.0
12054,2,130.0
12055,4,190.0
12056,1,50.0
12057,6,190.0
12058,2,69.0
12059,1,99.0
12060,2,100.0
12061,2,108.0
12062,2,140.0
12063,3,165.0
12064,4,300.0
12065,2,140.0
12066,3,175.0
12067,3,90.0
12068,2,170.0
12069,4,158.0
12070,4,137.0
12071,4,208.0
12072,4,250.0
12073,2,75.0
12074,4,199.0
12075,2,155.0
12076,3,200.0
12077,2,119.0
12078,2,65.0
12079,4,230.0
12080,2,50.0
12081,4,199.0
12082,2,175.0
12083,4,170.0
12084,3,120.0
12085,2,120.0
12086,4,210.0
12087,2,139.0
12088,2,86.0
12089,2,140.0
12090,2,125.0
12091,2,130.0
12092,4,130.0
12093,6,249.0
12094,4,300.0
12095,2,65.0
12096,2,99.0
12097,2,100.0
12098,4,180.0
12099,2,110.0
12100,2,90.0
12101,2,219.0
12102,2,110.0
12103,2,175.0
12104,2,99.0
12105,5,400.0
12106,2,100.0
12107,2,75.0
12108,2,89.0
12109,2,75.0
12110,2,110.0
12111,3,150.0
12112,3,210.0
12113,3,94.0
12114,5,875.0
12115,5,140.0
12116,2,100.0
12117,2,150.0
12118,2,100.0
12119,2,139.0
12120,2,79.0
12121,2,129.0
12122,2,150.0
12123,2,140.0
12124,4,99.0
12125,4,93.0
12126,4,250.0
12127,4,139.0
12128,4,80.0
12129,4,200.0
12130,4,289.0
12131,2,150.0
12132,2,115.0
12133,4,135.0
12134,2,100.0
12135,2,265.0
12136,6,210.0
12137,2,125.0
12138,3,179.0
12139,2,100.0
12140,4,149.0
12141,7,285.0
12142,2,100.0
12143,2,90.0
12144,4,49.0
12145,3,149.0
12146,4,199.0
12147,2,150.0
12148,4,210.0
12149,3,90.0
12150,2,119.0
12151,2,79.0
12152,2,50.0
12153,4,130.0
12154,2,100.0
12155,2,85.0
12156,2,150.0
12157,2,150.0
12158,2,50.0
12159,4,159.0
12160,2,81.0
12161,2,131.0
12162,2,54.0
12163,1,75.0
12164,2,220.0
12165,4,125.0
12166,2,119.0
12167,2,115.0
12168,2,160.0
12169,2,85.0
12170,2,179.0
12171,4,150.0
12172,4,150.0
12173,2,68.0
12174,2,109.0
12175,2,150.0
12176,2,90.0
12177,1,50.0
12178,3,130.0
12179,4,150.0
12180,4,295.0
12181,2,160.0
12182,2,150.0
12183,4,200.0
12184,2,209.0
12185,4,200.0
12186,4,195.0
12187,4,150.0
12188,4,198.0
12189,4,120.0
12190,3,85.0
12191,6,395.0
12192,4,175.0
12193,2,130.0
12194,2,129.0
12195,2,125.0
12196,6,181.0
12197,2,125.0
12198,4,175.0
12199,2,100.0
12200,4,896.0
12201,4,109.0
12202,2,200.0
12203,2,70.0
12204,4,195.0
12205,2,80.0
12206,2,160.0
12207,4,150.0
12208,2,100.0
12209,2,100.0
12210,2,77.0
12211,4,150.0
12212,4,60.0
12213,2,60.0
12214,4,180.0
12215,2,135.0
12216,5,175.0
12217,2,105.0
12218,4,104.0
12219,3,130.0
12220,4,175.0
12221,4,180.0
12222,2,100.0
12223,4,140.0
12224,4,70.0
12225,5,225.0
12226,8,499.0
12227,2,70.0
12228,2,99.0
12229,5,195.0
12230,2,149.0
12231,3,65.0
12232,4,350.0
12233,2,100.0
12234,2,250.0
12235,2,100.0
12236,4,135.0
12237,4,150.0
12238,2,160.0
12239,4,250.0
12240,2,80.0
12241,4,85.0
12242,2,125.0
12243,4,120.0
12244,4,180.0
12245,4,130.0
12246,2,139.0
12247,2,75.0
12248,4,211.0
12249,5,275.0
12250,4,155.0
12251,2,250.0
12252,2,250.0
12253,2,250.0
12254,2,200.0
12255,2,75.0
12256,2,95.0
12257,4,260.0
12258,4,108.0
12259,2,40.0
12260,3,185.0
12261,2,128.0
12262,3,175.0
12263,2,100.0
12264,2,100.0
12265,4,200.0
12266,2,50.0
12267,2,120.0
12268,2,60.0
12269,4,330.0
12270,4,190.0
12271,2,125.0
12272,2,225.0
12273,2,120.0
12274,2,59.0
12275,2,148.0
12276,4,150.0
12277,4,200.0
12278,2,85.0
12279,4,130.0
12280,2,45.0
12281,2,140.0
12282,4,149.0
12283,2,79.0
12284,2,225.0
12285,4,69.0
12286,2,57.0
12287,4,349.0
12288,4,143.0
12289,3,94.0
12290,4,260.0
12291,2,80.0
12292,2,129.0
12293,4,125.0
12294,4,199.0
12295,2,115.0
12296,2,99.0
12297,3,77.0
12298,2,59.0
12299,2,55.0
12300,4,149.0
12301,4,145.0
12302,2,175.0
12303,4,175.0
12304,3,325.0
12305,3,78.0
12306,4,190.0
12307,2,100.0
12308,2,85.0
12309,2,85.0
12310,2,129.0
12311,4,95.0
12312,2,110.0
12313,1,93.0
12314,2,59.0
12315,4,230.0
12316,2,89.0
12317,2,95.0
12318,4,242.0
12319,2,134.0
12320,2,99.0
12321,3,150.0
12322,2,120.0
12323,4,225.0
12324,2,120.0
12325,2,120.0
12326,4,250.0
12327,4,185.0
12328,2,130.0
12329,2,65.0
12330,2,75.0
12331,2,95.0
12332,2,150.0
12333,2,100.0
12334,3,160.0
12335,3,108.0
12336,3,100.0
12337,4,120.0
12338,4,199.0
12339,3,149.0
12340,2,70.0
12341,2,29.0
12342,2,51.0
12343,4,143.0
12344,2,220.0
