,price,accommodates,review_scores_rating,gemiddelde WOZ-waarde,Gemiddelde Airbnb Prijs
7995,150,4,85.0,428650,138.16048780487804
7996,195,6,,428650,138.16048780487804
7997,110,2,98.0,428650,138.16048780487804
7998,130,2,95.0,428650,138.16048780487804
7999,60,2,100.0,428650,138.16048780487804
8000,120,4,100.0,428650,138.16048780487804
8001,250,4,100.0,428650,138.16048780487804
8002,125,2,100.0,428650,138.16048780487804
8003,199,4,100.0,428650,138.16048780487804
8004,75,2,100.0,428650,138.16048780487804
8005,310,4,96.0,428650,138.16048780487804
8006,80,4,100.0,428650,138.16048780487804
8007,70,2,,428650,138.16048780487804
8008,159,4,99.0,428650,138.16048780487804
8009,134,2,,428650,138.16048780487804
8010,140,2,90.0,428650,138.16048780487804
8011,60,2,97.0,428650,138.16048780487804
8012,120,2,98.0,428650,138.16048780487804
8013,65,2,93.0,428650,138.16048780487804
8014,55,2,85.0,428650,138.16048780487804
8015,75,2,74.0,428650,138.16048780487804
8016,110,2,60.0,428650,138.16048780487804
8017,75,2,100.0,428650,138.16048780487804
8018,70,2,,428650,138.16048780487804
8019,80,2,,428650,138.16048780487804
8020,116,2,98.0,428650,138.16048780487804
8021,100,2,98.0,428650,138.16048780487804
8022,120,2,100.0,428650,138.16048780487804
8023,125,3,96.0,428650,138.16048780487804
8024,100,4,100.0,428650,138.16048780487804
8025,140,2,100.0,428650,138.16048780487804
8026,90,2,100.0,428650,138.16048780487804
8027,39,2,100.0,428650,138.16048780487804
8028,140,4,93.0,428650,138.16048780487804
8029,99,2,,428650,138.16048780487804
8030,79,2,93.0,428650,138.16048780487804
8031,200,2,,428650,138.16048780487804
8032,125,4,100.0,428650,138.16048780487804
8033,120,2,100.0,428650,138.16048780487804
8034,79,2,96.0,428650,138.16048780487804
8035,100,2,100.0,428650,138.16048780487804
8036,250,2,100.0,428650,138.16048780487804
8037,170,4,,428650,138.16048780487804
8038,130,2,93.0,428650,138.16048780487804
8039,215,4,100.0,428650,138.16048780487804
8040,79,2,60.0,428650,138.16048780487804
8041,99,2,98.0,428650,138.16048780487804
8042,100,2,100.0,428650,138.16048780487804
8043,120,4,98.0,428650,138.16048780487804
8044,140,4,100.0,428650,138.16048780487804
8045,75,3,,428650,138.16048780487804
8046,129,2,95.0,428650,138.16048780487804
8047,140,2,100.0,428650,138.16048780487804
8048,95,2,100.0,428650,138.16048780487804
8049,50,2,93.0,428650,138.16048780487804
8050,150,2,93.0,428650,138.16048780487804
8051,170,4,97.0,428650,138.16048780487804
8052,100,3,100.0,428650,138.16048780487804
8053,125,2,98.0,428650,138.16048780487804
8054,123,2,100.0,428650,138.16048780487804
8055,185,4,96.0,428650,138.16048780487804
8056,125,2,,428650,138.16048780487804
8057,80,2,100.0,428650,138.16048780487804
8058,70,2,93.0,428650,138.16048780487804
8059,140,2,100.0,428650,138.16048780487804
8060,75,2,,428650,138.16048780487804
8061,95,2,100.0,428650,138.16048780487804
8062,125,2,95.0,428650,138.16048780487804
8063,129,2,98.0,428650,138.16048780487804
8064,107,4,,428650,138.16048780487804
8065,199,2,100.0,428650,138.16048780487804
8066,105,2,98.0,428650,138.16048780487804
8067,200,4,88.0,428650,138.16048780487804
8068,80,2,,428650,138.16048780487804
8069,125,2,,428650,138.16048780487804
8070,148,3,,428650,138.16048780487804
8071,75,2,80.0,428650,138.16048780487804
8072,179,4,97.0,428650,138.16048780487804
8073,100,4,80.0,428650,138.16048780487804
8074,130,2,87.0,428650,138.16048780487804
8075,150,2,93.0,428650,138.16048780487804
8076,150,2,,428650,138.16048780487804
8077,73,2,100.0,428650,138.16048780487804
8078,90,2,,428650,138.16048780487804
8079,210,4,98.0,428650,138.16048780487804
8080,80,2,,428650,138.16048780487804
8081,80,1,,428650,138.16048780487804
8082,85,2,100.0,428650,138.16048780487804
8083,80,2,100.0,428650,138.16048780487804
8084,150,2,,428650,138.16048780487804
8085,175,2,90.0,428650,138.16048780487804
8086,150,2,93.0,428650,138.16048780487804
8087,99,2,100.0,428650,138.16048780487804
8088,209,3,,428650,138.16048780487804
8089,75,2,,428650,138.16048780487804
8090,155,4,93.0,428650,138.16048780487804
8091,93,2,,428650,138.16048780487804
8092,80,2,90.0,428650,138.16048780487804
8093,200,4,,428650,138.16048780487804
8094,475,4,80.0,428650,138.16048780487804
8095,125,2,98.0,428650,138.16048780487804
8096,89,2,90.0,428650,138.16048780487804
8097,85,2,,428650,138.16048780487804
8098,140,2,100.0,428650,138.16048780487804
8099,115,2,97.0,428650,138.16048780487804
8100,120,2,100.0,428650,138.16048780487804
8101,140,4,100.0,428650,138.16048780487804
8102,149,4,90.0,428650,138.16048780487804
8103,115,2,100.0,428650,138.16048780487804
8104,99,4,100.0,428650,138.16048780487804
8105,75,1,92.0,428650,138.16048780487804
8106,155,4,100.0,428650,138.16048780487804
8107,220,4,98.0,428650,138.16048780487804
8108,89,4,97.0,428650,138.16048780487804
8109,259,4,75.0,428650,138.16048780487804
8110,79,1,86.0,428650,138.16048780487804
8111,79,1,88.0,428650,138.16048780487804
8112,81,2,83.0,428650,138.16048780487804
8113,121,2,97.0,428650,138.16048780487804
8114,125,2,91.0,428650,138.16048780487804
8115,99,2,100.0,428650,138.16048780487804
8116,125,2,94.0,428650,138.16048780487804
8117,300,5,100.0,428650,138.16048780487804
8118,250,2,90.0,428650,138.16048780487804
8119,100,2,100.0,428650,138.16048780487804
8120,120,3,99.0,428650,138.16048780487804
8121,70,3,98.0,428650,138.16048780487804
8122,75,2,80.0,428650,138.16048780487804
8123,135,2,94.0,428650,138.16048780487804
8124,165,2,100.0,428650,138.16048780487804
8125,99,2,96.0,428650,138.16048780487804
8126,80,2,98.0,428650,138.16048780487804
8127,69,2,100.0,428650,138.16048780487804
8128,230,2,100.0,428650,138.16048780487804
8129,250,4,88.0,428650,138.16048780487804
8130,119,2,100.0,428650,138.16048780487804
8131,299,5,100.0,428650,138.16048780487804
8132,165,3,100.0,428650,138.16048780487804
8133,150,4,98.0,428650,138.16048780487804
8134,40,2,91.0,428650,138.16048780487804
8135,115,2,,428650,138.16048780487804
8136,170,3,90.0,428650,138.16048780487804
8137,64,2,100.0,428650,138.16048780487804
8138,100,2,98.0,428650,138.16048780487804
8139,110,2,100.0,428650,138.16048780487804
8140,110,2,100.0,428650,138.16048780487804
8141,100,4,,428650,138.16048780487804
8142,100,2,97.0,428650,138.16048780487804
8143,65,4,80.0,428650,138.16048780487804
8144,262,4,100.0,428650,138.16048780487804
8145,145,2,100.0,428650,138.16048780487804
8146,100,2,99.0,428650,138.16048780487804
8147,195,2,92.0,428650,138.16048780487804
8148,275,2,,428650,138.16048780487804
8149,395,4,99.0,428650,138.16048780487804
8150,60,2,100.0,428650,138.16048780487804
8151,80,2,93.0,428650,138.16048780487804
8152,350,2,100.0,428650,138.16048780487804
8153,200,2,100.0,428650,138.16048780487804
8154,100,2,97.0,428650,138.16048780487804
8155,205,2,100.0,428650,138.16048780487804
8156,120,2,100.0,428650,138.16048780487804
8157,150,2,98.0,428650,138.16048780487804
8158,109,2,100.0,428650,138.16048780487804
8159,119,2,95.0,428650,138.16048780487804
8160,79,2,92.0,428650,138.16048780487804
8161,115,4,96.0,428650,138.16048780487804
8162,80,2,100.0,428650,138.16048780487804
8163,100,2,100.0,428650,138.16048780487804
8164,170,2,100.0,428650,138.16048780487804
8165,170,4,93.0,428650,138.16048780487804
8166,150,4,,428650,138.16048780487804
8167,159,2,100.0,428650,138.16048780487804
8168,385,4,100.0,428650,138.16048780487804
8169,130,4,100.0,428650,138.16048780487804
8170,100,2,100.0,428650,138.16048780487804
8171,100,3,88.0,428650,138.16048780487804
8172,155,2,100.0,428650,138.16048780487804
8173,87,2,94.0,428650,138.16048780487804
8174,150,2,,428650,138.16048780487804
8175,65,2,96.0,428650,138.16048780487804
8176,40,2,88.0,428650,138.16048780487804
8177,85,1,90.0,428650,138.16048780487804
8178,75,2,100.0,428650,138.16048780487804
8179,85,2,100.0,428650,138.16048780487804
8180,80,2,100.0,428650,138.16048780487804
8181,200,4,,428650,138.16048780487804
8182,119,2,95.0,428650,138.16048780487804
8183,99,2,98.0,428650,138.16048780487804
8184,120,2,96.0,428650,138.16048780487804
8185,170,4,98.0,428650,138.16048780487804
8186,100,2,100.0,428650,138.16048780487804
8187,150,4,91.0,428650,138.16048780487804
8188,145,2,100.0,428650,138.16048780487804
8189,100,2,100.0,428650,138.16048780487804
8190,225,3,92.0,428650,138.16048780487804
8191,75,2,,428650,138.16048780487804
8192,120,2,90.0,428650,138.16048780487804
8193,136,2,100.0,428650,138.16048780487804
8194,550,6,,428650,138.16048780487804
8195,75,2,92.0,428650,138.16048780487804
8196,47,2,90.0,428650,138.16048780487804
8197,80,2,100.0,428650,138.16048780487804
8198,70,2,84.0,428650,138.16048780487804
8199,1250,8,,428650,138.16048780487804
8200,150,2,100.0,428650,138.16048780487804
8201,159,2,100.0,428650,138.16048780487804
8202,145,5,100.0,428650,138.16048780487804
8203,120,2,98.0,428650,138.16048780487804
8204,80,3,100.0,428650,138.16048780487804
8205,120,2,98.0,428650,138.16048780487804
8206,75,2,99.0,428650,138.16048780487804
8207,100,4,96.0,428650,138.16048780487804
8208,110,2,98.0,428650,138.16048780487804
8209,80,2,96.0,428650,138.16048780487804
8210,49,2,100.0,428650,138.16048780487804
8211,80,2,100.0,428650,138.16048780487804
8212,150,4,100.0,428650,138.16048780487804
8213,200,2,100.0,428650,138.16048780487804
8214,90,2,98.0,428650,138.16048780487804
8215,240,3,98.0,428650,138.16048780487804
8216,100,4,98.0,428650,138.16048780487804
8217,49,2,93.0,428650,138.16048780487804
8218,92,2,100.0,428650,138.16048780487804
8219,120,2,97.0,428650,138.16048780487804
8220,150,2,80.0,428650,138.16048780487804
8221,249,4,95.0,428650,138.16048780487804
8222,100,2,100.0,428650,138.16048780487804
8223,95,2,97.0,428650,138.16048780487804
8224,100,4,,428650,138.16048780487804
8225,85,3,100.0,428650,138.16048780487804
8226,187,2,100.0,428650,138.16048780487804
8227,82,4,80.0,428650,138.16048780487804
8228,52,2,,428650,138.16048780487804
8229,50,2,76.0,428650,138.16048780487804
8230,150,5,100.0,428650,138.16048780487804
8231,165,2,100.0,428650,138.16048780487804
8232,105,2,93.0,428650,138.16048780487804
8233,120,4,93.0,428650,138.16048780487804
8234,190,2,93.0,428650,138.16048780487804
8235,100,2,94.0,428650,138.16048780487804
8236,130,2,100.0,428650,138.16048780487804
8237,125,2,100.0,428650,138.16048780487804
8238,275,5,100.0,428650,138.16048780487804
8239,140,2,92.0,428650,138.16048780487804
8240,120,4,98.0,428650,138.16048780487804
8241,160,2,97.0,428650,138.16048780487804
8242,180,2,98.0,428650,138.16048780487804
8243,110,2,95.0,428650,138.16048780487804
8244,95,2,93.0,428650,138.16048780487804
8245,92,2,,428650,138.16048780487804
8246,136,2,90.0,428650,138.16048780487804
8247,300,4,97.0,428650,138.16048780487804
8248,135,2,93.0,428650,138.16048780487804
8249,200,4,93.0,428650,138.16048780487804
8250,100,2,97.0,428650,138.16048780487804
8251,125,2,93.0,428650,138.16048780487804
8252,85,2,100.0,428650,138.16048780487804
8253,149,2,93.0,428650,138.16048780487804
8254,79,2,76.0,428650,138.16048780487804
8255,79,2,89.0,428650,138.16048780487804
8256,150,6,100.0,428650,138.16048780487804
8257,150,2,83.0,428650,138.16048780487804
8258,120,2,100.0,428650,138.16048780487804
8259,119,2,95.0,428650,138.16048780487804
8260,170,2,100.0,428650,138.16048780487804
8261,100,2,,428650,138.16048780487804
8262,100,2,100.0,428650,138.16048780487804
8263,50,2,100.0,428650,138.16048780487804
8264,100,2,100.0,428650,138.16048780487804
8265,99,2,,428650,138.16048780487804
8266,92,2,100.0,428650,138.16048780487804
8267,95,2,100.0,428650,138.16048780487804
8268,170,2,100.0,428650,138.16048780487804
8269,60,2,100.0,428650,138.16048780487804
8270,192,2,84.0,428650,138.16048780487804
8271,95,2,100.0,428650,138.16048780487804
8272,60,2,100.0,428650,138.16048780487804
8273,175,3,60.0,428650,138.16048780487804
8274,125,2,99.0,428650,138.16048780487804
8275,550,4,,428650,138.16048780487804
8276,295,4,100.0,428650,138.16048780487804
8277,300,4,93.0,428650,138.16048780487804
8278,119,2,100.0,428650,138.16048780487804
8279,80,2,100.0,428650,138.16048780487804
8280,130,2,100.0,428650,138.16048780487804
8281,85,2,,428650,138.16048780487804
8282,140,3,100.0,428650,138.16048780487804
8283,119,2,100.0,428650,138.16048780487804
8284,240,4,100.0,428650,138.16048780487804
8285,88,2,99.0,428650,138.16048780487804
8286,195,4,100.0,428650,138.16048780487804
8287,200,4,99.0,428650,138.16048780487804
8288,90,2,93.0,428650,138.16048780487804
8289,151,2,80.0,428650,138.16048780487804
8290,55,2,,428650,138.16048780487804
8291,160,4,100.0,428650,138.16048780487804
8292,98,2,96.0,428650,138.16048780487804
8293,50,2,,428650,138.16048780487804
8294,125,2,100.0,428650,138.16048780487804
8295,150,2,100.0,428650,138.16048780487804
8296,100,2,,428650,138.16048780487804
8297,110,2,89.0,428650,138.16048780487804
8298,280,4,91.0,428650,138.16048780487804
8299,200,3,100.0,428650,138.16048780487804
8300,140,2,97.0,428650,138.16048780487804
8301,390,7,100.0,428650,138.16048780487804
8302,200,2,,428650,138.16048780487804
8303,170,2,94.0,428650,138.16048780487804
8304,89,2,100.0,428650,138.16048780487804
8305,90,4,94.0,428650,138.16048780487804
8306,100,2,94.0,428650,138.16048780487804
8307,150,4,100.0,428650,138.16048780487804
8308,149,2,100.0,428650,138.16048780487804
8309,100,2,100.0,428650,138.16048780487804
8310,150,2,,428650,138.16048780487804
8311,37,2,98.0,428650,138.16048780487804
8312,150,3,95.0,428650,138.16048780487804
8313,180,4,98.0,428650,138.16048780487804
8314,400,4,100.0,428650,138.16048780487804
8315,150,3,75.0,428650,138.16048780487804
8316,180,5,100.0,428650,138.16048780487804
8317,300,3,95.0,428650,138.16048780487804
8318,80,2,100.0,428650,138.16048780487804
8319,160,4,98.0,428650,138.16048780487804
8320,129,2,100.0,428650,138.16048780487804
8321,150,2,100.0,428650,138.16048780487804
8322,150,2,98.0,428650,138.16048780487804
8323,140,4,70.0,428650,138.16048780487804
8324,130,4,70.0,428650,138.16048780487804
8325,150,2,100.0,428650,138.16048780487804
8326,100,2,91.0,428650,138.16048780487804
8327,89,4,84.0,428650,138.16048780487804
8328,155,4,100.0,428650,138.16048780487804
8329,179,2,,428650,138.16048780487804
8330,119,2,80.0,428650,138.16048780487804
8331,200,4,93.0,428650,138.16048780487804
8332,175,4,73.0,428650,138.16048780487804
8333,60,2,94.0,428650,138.16048780487804
8334,125,2,99.0,428650,138.16048780487804
8335,120,2,,428650,138.16048780487804
8336,140,2,98.0,428650,138.16048780487804
8337,140,2,100.0,428650,138.16048780487804
8338,60,2,95.0,428650,138.16048780487804
8339,100,2,97.0,428650,138.16048780487804
8340,109,3,80.0,428650,138.16048780487804
8341,145,2,100.0,428650,138.16048780487804
8342,60,2,100.0,428650,138.16048780487804
8343,110,2,97.0,428650,138.16048780487804
8344,200,4,96.0,428650,138.16048780487804
8345,75,2,98.0,428650,138.16048780487804
8346,79,3,97.0,428650,138.16048780487804
8347,150,2,98.0,428650,138.16048780487804
8348,89,2,70.0,428650,138.16048780487804
8349,65,2,97.0,428650,138.16048780487804
8350,175,2,80.0,428650,138.16048780487804
8351,135,2,100.0,428650,138.16048780487804
8352,165,3,80.0,428650,138.16048780487804
8353,89,2,90.0,428650,138.16048780487804
8354,159,4,83.0,428650,138.16048780487804
8355,48,2,96.0,428650,138.16048780487804
8356,80,2,98.0,428650,138.16048780487804
8357,55,2,91.0,428650,138.16048780487804
8358,250,4,90.0,428650,138.16048780487804
8359,89,2,100.0,428650,138.16048780487804
8360,110,2,93.0,428650,138.16048780487804
8361,140,2,90.0,428650,138.16048780487804
8362,120,2,97.0,428650,138.16048780487804
8363,120,2,100.0,428650,138.16048780487804
8364,175,2,96.0,428650,138.16048780487804
8365,105,2,100.0,428650,138.16048780487804
8366,270,4,100.0,428650,138.16048780487804
8367,160,4,100.0,428650,138.16048780487804
8368,80,2,100.0,428650,138.16048780487804
8369,150,2,100.0,428650,138.16048780487804
8370,297,4,100.0,428650,138.16048780487804
8371,200,4,100.0,428650,138.16048780487804
8372,90,2,100.0,428650,138.16048780487804
8373,79,2,98.0,428650,138.16048780487804
8374,120,4,100.0,428650,138.16048780487804
8375,110,2,100.0,428650,138.16048780487804
8376,130,2,100.0,428650,138.16048780487804
8377,151,4,84.0,428650,138.16048780487804
8378,220,2,100.0,428650,138.16048780487804
8379,180,3,100.0,428650,138.16048780487804
8380,119,2,100.0,428650,138.16048780487804
8381,100,2,100.0,428650,138.16048780487804
8382,80,2,100.0,428650,138.16048780487804
8383,129,3,95.0,428650,138.16048780487804
8384,129,2,91.0,428650,138.16048780487804
8385,160,2,100.0,428650,138.16048780487804
8386,75,2,94.0,428650,138.16048780487804
8387,100,4,92.0,428650,138.16048780487804
8388,150,2,100.0,428650,138.16048780487804
8389,200,4,93.0,428650,138.16048780487804
8390,90,2,82.0,428650,138.16048780487804
8391,180,4,98.0,428650,138.16048780487804
8392,115,2,100.0,428650,138.16048780487804
8393,160,4,98.0,428650,138.16048780487804
8394,67,2,100.0,428650,138.16048780487804
8395,100,2,97.0,428650,138.16048780487804
8396,130,2,100.0,428650,138.16048780487804
8397,140,4,88.0,428650,138.16048780487804
8398,86,2,89.0,428650,138.16048780487804
8399,65,1,93.0,428650,138.16048780487804
8400,200,3,,428650,138.16048780487804
8401,200,4,100.0,428650,138.16048780487804
8402,80,2,90.0,428650,138.16048780487804
8403,120,3,93.0,428650,138.16048780487804
8404,180,2,,428650,138.16048780487804
8405,169,4,100.0,428650,138.16048780487804
8406,85,2,80.0,428650,138.16048780487804
8407,80,2,100.0,428650,138.16048780487804
8408,66,2,89.0,428650,138.16048780487804
8409,175,2,82.0,428650,138.16048780487804
8410,170,2,100.0,428650,138.16048780487804
8411,142,2,100.0,428650,138.16048780487804
8412,149,4,98.0,428650,138.16048780487804
8413,90,2,93.0,428650,138.16048780487804
8414,142,2,100.0,428650,138.16048780487804
8415,120,2,92.0,428650,138.16048780487804
8416,195,2,90.0,428650,138.16048780487804
8417,130,2,100.0,428650,138.16048780487804
8418,155,3,95.0,428650,138.16048780487804
8419,130,2,100.0,428650,138.16048780487804
8420,220,4,100.0,428650,138.16048780487804
8421,225,4,100.0,428650,138.16048780487804
8422,275,4,100.0,428650,138.16048780487804
8423,90,2,92.0,428650,138.16048780487804
8424,130,2,100.0,428650,138.16048780487804
8425,150,2,90.0,428650,138.16048780487804
8426,149,1,100.0,428650,138.16048780487804
8427,160,2,98.0,428650,138.16048780487804
8428,145,2,100.0,428650,138.16048780487804
8429,135,4,100.0,428650,138.16048780487804
8430,125,2,,428650,138.16048780487804
8431,116,2,92.0,428650,138.16048780487804
8432,240,3,100.0,428650,138.16048780487804
8433,298,4,100.0,428650,138.16048780487804
8434,175,3,100.0,428650,138.16048780487804
8435,155,2,,428650,138.16048780487804
8436,114,3,100.0,428650,138.16048780487804
8437,175,4,100.0,428650,138.16048780487804
8438,225,4,100.0,428650,138.16048780487804
8439,200,4,,428650,138.16048780487804
8440,150,4,100.0,428650,138.16048780487804
8441,165,4,100.0,428650,138.16048780487804
8442,135,4,,428650,138.16048780487804
8443,93,2,96.0,428650,138.16048780487804
8444,225,4,100.0,428650,138.16048780487804
8445,95,2,93.0,428650,138.16048780487804
8446,200,4,95.0,428650,138.16048780487804
8447,185,2,91.0,428650,138.16048780487804
8448,145,2,,428650,138.16048780487804
8449,125,4,100.0,428650,138.16048780487804
8450,75,2,100.0,428650,138.16048780487804
8451,112,4,83.0,428650,138.16048780487804
8452,159,4,80.0,428650,138.16048780487804
8453,350,6,91.0,428650,138.16048780487804
8454,90,2,96.0,428650,138.16048780487804
8455,127,2,98.0,428650,138.16048780487804
8456,149,3,100.0,428650,138.16048780487804
8457,120,2,98.0,428650,138.16048780487804
8458,155,2,80.0,428650,138.16048780487804
8459,125,2,80.0,428650,138.16048780487804
8460,109,2,95.0,428650,138.16048780487804
8461,80,2,93.0,428650,138.16048780487804
8462,270,3,,428650,138.16048780487804
8463,95,2,100.0,428650,138.16048780487804
8464,129,3,86.0,428650,138.16048780487804
8465,150,2,100.0,428650,138.16048780487804
8466,45,2,100.0,428650,138.16048780487804
8467,400,4,99.0,428650,138.16048780487804
8468,129,4,100.0,428650,138.16048780487804
8469,165,2,96.0,428650,138.16048780487804
8470,80,6,100.0,428650,138.16048780487804
8471,100,2,100.0,428650,138.16048780487804
8472,190,4,90.0,428650,138.16048780487804
8473,124,2,100.0,428650,138.16048780487804
8474,145,2,100.0,428650,138.16048780487804
8475,125,2,100.0,428650,138.16048780487804
8476,100,2,100.0,428650,138.16048780487804
8477,120,2,94.0,428650,138.16048780487804
8478,100,2,99.0,428650,138.16048780487804
8479,140,2,100.0,428650,138.16048780487804
8480,130,3,100.0,428650,138.16048780487804
8481,95,2,98.0,428650,138.16048780487804
8482,140,2,100.0,428650,138.16048780487804
8483,245,4,75.0,428650,138.16048780487804
8484,175,2,92.0,428650,138.16048780487804
8485,250,4,97.0,428650,138.16048780487804
8486,250,2,,428650,138.16048780487804
8487,150,4,98.0,428650,138.16048780487804
8488,125,2,100.0,428650,138.16048780487804
8489,129,2,95.0,428650,138.16048780487804
8490,149,4,93.0,428650,138.16048780487804
8491,100,2,100.0,428650,138.16048780487804
8492,169,4,100.0,428650,138.16048780487804
8493,150,2,79.0,428650,138.16048780487804
8494,70,2,99.0,428650,138.16048780487804
8495,199,4,93.0,428650,138.16048780487804
8496,165,2,90.0,428650,138.16048780487804
8497,150,2,90.0,428650,138.16048780487804
8498,140,2,100.0,428650,138.16048780487804
8499,100,2,100.0,428650,138.16048780487804
8500,130,2,100.0,428650,138.16048780487804
8501,100,4,,428650,138.16048780487804
8502,80,2,99.0,428650,138.16048780487804
8503,279,4,96.0,428650,138.16048780487804
8504,100,2,98.0,428650,138.16048780487804
8505,140,2,,428650,138.16048780487804
8506,60,2,80.0,428650,138.16048780487804
8507,90,2,93.0,428650,138.16048780487804
8508,95,2,100.0,428650,138.16048780487804
8509,300,7,90.0,428650,138.16048780487804
8510,74,2,84.0,428650,138.16048780487804
8511,149,2,100.0,428650,138.16048780487804
8512,130,2,100.0,428650,138.16048780487804
8513,180,2,,428650,138.16048780487804
8514,100,2,100.0,428650,138.16048780487804
8515,77,2,100.0,428650,138.16048780487804
8516,180,4,100.0,428650,138.16048780487804
8517,80,2,97.0,428650,138.16048780487804
8518,80,2,100.0,428650,138.16048780487804
8519,147,3,88.0,428650,138.16048780487804
8520,125,4,100.0,428650,138.16048780487804
8521,100,3,90.0,428650,138.16048780487804
8522,30,1,80.0,428650,138.16048780487804
8523,280,4,100.0,428650,138.16048780487804
8524,100,2,100.0,428650,138.16048780487804
8525,900,4,100.0,428650,138.16048780487804
8526,160,2,100.0,428650,138.16048780487804
8527,79,2,100.0,428650,138.16048780487804
8528,219,2,100.0,428650,138.16048780487804
8529,140,4,100.0,428650,138.16048780487804
8530,290,4,96.0,428650,138.16048780487804
8531,199,3,97.0,428650,138.16048780487804
8532,175,4,80.0,428650,138.16048780487804
8533,109,2,100.0,428650,138.16048780487804
8534,77,2,100.0,428650,138.16048780487804
8535,149,2,96.0,428650,138.16048780487804
8536,125,2,100.0,428650,138.16048780487804
8537,75,2,91.0,428650,138.16048780487804
8538,30,2,,428650,138.16048780487804
8539,95,2,100.0,428650,138.16048780487804
8540,129,4,100.0,428650,138.16048780487804
8541,130,4,100.0,428650,138.16048780487804
8542,100,2,100.0,428650,138.16048780487804
8543,180,2,100.0,428650,138.16048780487804
8544,120,2,98.0,428650,138.16048780487804
8545,200,2,93.0,428650,138.16048780487804
8546,150,2,100.0,428650,138.16048780487804
8547,175,2,98.0,428650,138.16048780487804
8548,117,2,100.0,428650,138.16048780487804
8549,200,4,100.0,428650,138.16048780487804
8550,80,2,93.0,428650,138.16048780487804
8551,150,2,96.0,428650,138.16048780487804
8552,130,5,100.0,428650,138.16048780487804
8553,145,2,,428650,138.16048780487804
8554,149,2,100.0,428650,138.16048780487804
8555,198,4,100.0,428650,138.16048780487804
8556,95,2,100.0,428650,138.16048780487804
8557,90,2,100.0,428650,138.16048780487804
8558,85,2,97.0,428650,138.16048780487804
8559,90,2,96.0,428650,138.16048780487804
8560,80,2,94.0,428650,138.16048780487804
8561,175,3,78.0,428650,138.16048780487804
8562,200,2,90.0,428650,138.16048780487804
8563,150,2,,428650,138.16048780487804
8564,145,4,90.0,428650,138.16048780487804
8565,75,1,96.0,428650,138.16048780487804
8566,109,2,80.0,428650,138.16048780487804
8567,78,2,87.0,428650,138.16048780487804
8568,129,2,97.0,428650,138.16048780487804
8569,138,4,93.0,428650,138.16048780487804
8570,170,4,95.0,428650,138.16048780487804
8571,140,3,97.0,428650,138.16048780487804
8572,134,3,80.0,428650,138.16048780487804
8573,220,3,100.0,428650,138.16048780487804
8574,150,2,100.0,428650,138.16048780487804
8575,250,4,100.0,428650,138.16048780487804
8576,200,4,100.0,428650,138.16048780487804
8577,189,3,95.0,428650,138.16048780487804
8578,112,2,100.0,428650,138.16048780487804
8579,100,2,94.0,428650,138.16048780487804
8580,150,4,,428650,138.16048780487804
8581,129,4,100.0,428650,138.16048780487804
8582,250,4,100.0,428650,138.16048780487804
8583,140,3,93.0,428650,138.16048780487804
8584,150,2,100.0,428650,138.16048780487804
8585,100,2,100.0,428650,138.16048780487804
8586,235,2,100.0,428650,138.16048780487804
8587,125,2,94.0,428650,138.16048780487804
8588,85,2,,428650,138.16048780487804
8589,120,2,100.0,428650,138.16048780487804
8590,270,4,,428650,138.16048780487804
8591,69,2,100.0,428650,138.16048780487804
8592,159,2,100.0,428650,138.16048780487804
8593,100,2,,428650,138.16048780487804
8594,100,2,100.0,428650,138.16048780487804
8595,175,4,96.0,428650,138.16048780487804
8596,100,2,90.0,428650,138.16048780487804
8597,100,2,100.0,428650,138.16048780487804
8598,99,2,100.0,428650,138.16048780487804
8599,100,4,95.0,428650,138.16048780487804
8600,119,4,100.0,428650,138.16048780487804
8601,197,2,90.0,428650,138.16048780487804
8602,120,2,99.0,428650,138.16048780487804
8603,300,4,80.0,428650,138.16048780487804
8604,80,2,100.0,428650,138.16048780487804
8605,159,2,100.0,428650,138.16048780487804
8606,175,4,100.0,428650,138.16048780487804
8607,300,4,100.0,428650,138.16048780487804
8608,450,3,,428650,138.16048780487804
8609,109,2,100.0,428650,138.16048780487804
8610,69,2,85.0,428650,138.16048780487804
8611,140,4,90.0,428650,138.16048780487804
8612,100,2,97.0,428650,138.16048780487804
8613,200,4,100.0,428650,138.16048780487804
8614,60,1,100.0,428650,138.16048780487804
8615,120,2,100.0,428650,138.16048780487804
8616,150,2,100.0,428650,138.16048780487804
8617,180,4,97.0,428650,138.16048780487804
8618,145,2,100.0,428650,138.16048780487804
8619,150,2,100.0,428650,138.16048780487804
8620,130,2,100.0,428650,138.16048780487804
8621,125,2,100.0,428650,138.16048780487804
8622,190,2,100.0,428650,138.16048780487804
8623,120,2,83.0,428650,138.16048780487804
8624,135,2,98.0,428650,138.16048780487804
8625,195,4,100.0,428650,138.16048780487804
8626,150,2,80.0,428650,138.16048780487804
8627,120,2,100.0,428650,138.16048780487804
8628,195,4,94.0,428650,138.16048780487804
8629,199,4,99.0,428650,138.16048780487804
8630,110,2,,428650,138.16048780487804
8631,160,3,,428650,138.16048780487804
8632,200,4,98.0,428650,138.16048780487804
8633,165,2,85.0,428650,138.16048780487804
8634,180,2,100.0,428650,138.16048780487804
8635,170,2,100.0,428650,138.16048780487804
8636,155,2,96.0,428650,138.16048780487804
8637,120,2,,428650,138.16048780487804
